Word Trial.ID list wordNeighbour N zipf.wordNeighbour len.wordNeighbour bigram.zipf.wordNeighbour old20.wordNeighbour old1.wordNeighbour bigram.zipf.novelWord old20.novelWord old1.novelWord len.novelWord pos_deviation levDistToWordNeigh baseWord Blocco Subject Age Gender Handedness Session List Data OraStart TrialCount Resp Acc rt learning
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 4 28 26 Female Right Morning A 2019-01-30 10:01:19 37 gadodo 1 0.9825 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 4 2 20 Male Right Morning A 2018-09-12 08:46:12 12 gadodo 1 1.3319 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 5 6 25 Female Right Morning A 2018-10-08 10:06:46 48 gadodo 1 0.8592 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 5 2 20 Male Right Morning A 2018-09-12 08:46:12 74 gadodo 1 0.9829 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 4 28 26 Female Right Morning A 2019-01-30 10:01:19 74 gadodo 1 0.9545 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 6 28 26 Female Right Morning A 2019-01-30 10:01:19 75 gadodo 1 1.1695 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 2 2 20 Male Right Morning A 2018-09-12 08:46:12 1 gadodo 1 1.3334 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 2 10 25 Female Right Morning A 2018-11-02 10:00:35 52 gadodo 1 1.0899 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 2 10 25 Female Right Morning A 2018-11-02 10:00:35 45 gadodo 1 1.0586 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 3 2 20 Male Right Morning A 2018-09-12 08:46:12 4 gadodo 1 1.3855 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 3 10 25 Female Right Morning A 2018-11-02 10:00:35 26 gadodo 1 0.9179 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 3 6 25 Female Right Morning A 2018-10-08 10:06:46 71 gadodo 1 1.0493 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 6 10 25 Female Right Morning A 2018-11-02 10:00:35 3 gadodo 1 0.8833 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 6 6 25 Female Right Morning A 2018-10-08 10:06:46 32 gadodo 1 0.8891 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 4 12 24 Male Right Morning A 2018-11-05 09:59:30 4 gadodo 1 0.8946 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 1 18 23 Female Right Morning A 2018-11-19 10:16:43 60 gadopo 0 1.1278 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 1 6 25 Female Right Morning A 2018-10-08 10:06:46 5 gadodo 1 1.0907 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 6 18 23 Female Right Morning A 2018-11-19 10:16:43 2 gadopo 0 1.1514 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 3 28 26 Female Right Morning A 2019-01-30 10:01:19 3 gadodo 1 0.99 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 1 10 25 Female Right Morning A 2018-11-02 10:00:35 8 gadodo 1 1.1132 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 5 28 26 Female Right Morning A 2019-01-30 10:01:19 60 gadodo 1 0.8407 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 6 10 25 Female Right Morning A 2018-11-02 10:00:35 2 gadodo 1 1.0774 in
gadodo 12041 A NA NA NA NA NA NA NA 6.61 2 2 6 NA NA no 2 28 26 Female Right Morning A 2019-01-30 10:01:19 19 gadodo 1 0.8711 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 24 26 Female Right Morning A 2019-01-10 10:07:25 21 gannolo 1 0.8796 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 21 20 Female Right Morning B 2018-12-06 13:42:59 24 gannolo 1 1.1089 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 19 28 Female Right Morning B 2018-12-03 10:03:01 69 gannolo 1 1.2311 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 50 gannolo 1 0.8882 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 9 23 Male Right Morning B 2018-10-30 13:58:50 26 gannolo 1 0.9476 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 25 25 Female Right Morning B 2019-01-10 13:55:25 21 gannolo 1 0.864 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 15 29 Female Right Morning B 2018-11-13 10:09:53 59 gannolo 1 0.9664 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 39 gannolo 1 0.9953 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 19 28 Female Right Morning B 2018-12-03 10:03:01 70 gannolo 1 1.1353 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 13 25 Male Right Morning B 2018-11-07 14:04:14 33 gannolo 1 1.0316 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 13 25 Male Right Morning B 2018-11-07 14:04:14 31 gannolo 1 1.2816 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 13 25 Male Right Morning B 2018-11-07 14:04:14 50 gannolo 1 1.0273 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 13 25 Male Right Morning B 2018-11-07 14:04:14 35 gannolo 1 1.031 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 9 23 Male Right Morning B 2018-10-30 13:58:50 67 gannolo 1 1.0719 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 5 23 Male Right Morning B 2018-10-03 10:11:59 30 gannolo 1 0.967 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 6 21 20 Female Right Morning B 2018-12-06 13:42:59 56 gannolo 1 0.9304 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 15 29 Female Right Morning B 2018-11-13 10:09:53 23 gannolo 1 1.478 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 15 29 Female Right Morning B 2018-11-13 10:09:53 71 gannolo 1 1.1346 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 19 28 Female Right Morning B 2018-12-03 10:03:01 29 gannolo 1 1.0439 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 25 25 Female Right Morning B 2019-01-10 13:55:25 38 gannolo 1 1.1017 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 6 15 29 Female Right Morning B 2018-11-13 10:09:53 70 gannolo 1 1.0599 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 24 26 Female Right Morning A 2019-01-10 10:07:25 7 gannolo 1 1.1337 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 24 26 Female Right Morning A 2019-01-10 10:07:25 19 gannolo 1 1.0173 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 19 28 Female Right Morning B 2018-12-03 10:03:01 34 gannolo 1 1.1253 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 13 25 Male Right Morning B 2018-11-07 14:04:14 11 gannolo 1 0.9766 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 21 20 Female Right Morning B 2018-12-06 13:42:59 64 gannolo 1 1.0913 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 5 23 Male Right Morning B 2018-10-03 10:11:59 65 gannolo 1 1.2396 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 21 20 Female Right Morning B 2018-12-06 13:42:59 58 gannolo 1 1.3044 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 5 23 Male Right Morning B 2018-10-03 10:11:59 27 gannolo 1 1.6165 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 24 26 Female Right Morning A 2019-01-10 10:07:25 14 gannolo 1 1.1159 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 15 29 Female Right Morning B 2018-11-13 10:09:53 29 gannolo 1 1.0794 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 24 26 Female Right Morning A 2019-01-10 10:07:25 5 gannolo 1 1.2271 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 19 28 Female Right Morning B 2018-12-03 10:03:01 13 gannolo 1 1.0731 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 19 28 Female Right Morning B 2018-12-03 10:03:01 11 gannolo 1 1.1062 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 15 29 Female Right Morning B 2018-11-13 10:09:53 9 gannolo 1 1.0095 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 19 28 Female Right Morning B 2018-12-03 10:03:01 3 gannolo 1 1.0695 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 15 29 Female Right Morning B 2018-11-13 10:09:53 37 gannolo 1 1.146 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 13 25 Male Right Morning B 2018-11-07 14:04:14 71 gannolo 1 0.9825 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 6 5 23 Male Right Morning B 2018-10-03 10:11:59 43 gannolo 1 1.1849 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 13 25 Male Right Morning B 2018-11-07 14:04:14 13 gannolo 1 0.9688 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 21 20 Female Right Morning B 2018-12-06 13:42:59 45 gannolo 1 1.0596 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 25 25 Female Right Morning B 2019-01-10 13:55:25 63 gannolo 1 0.8763 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 3 19 28 Female Right Morning B 2018-12-03 10:03:01 8 gannolo 1 1.3306 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 5 23 Male Right Morning B 2018-10-03 10:11:59 51 gannolo 1 0.97 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 13 25 Male Right Morning B 2018-11-07 14:04:14 72 gannolo 1 1.0004 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 25 25 Female Right Morning B 2019-01-10 13:55:25 61 gannolo 1 1.0201 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 25 25 Female Right Morning B 2019-01-10 13:55:25 31 gannolo 1 1.0277 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 5 23 Male Right Morning B 2018-10-03 10:11:59 25 gannolo 1 0.9382 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 9 23 Male Right Morning B 2018-10-30 13:58:50 63 gannolo 1 1.0052 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 13 25 Male Right Morning B 2018-11-07 14:04:14 21 gannolo 1 0.9238 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 9 23 Male Right Morning B 2018-10-30 13:58:50 58 gannolo 1 0.8497 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 9 23 Male Right Morning B 2018-10-30 13:58:50 57 gannolo 1 0.8566 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 21 20 Female Right Morning B 2018-12-06 13:42:59 49 gannolo 1 0.9439 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 9 23 Male Right Morning B 2018-10-30 13:58:50 13 gannolo 1 0.9399 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 5 23 Male Right Morning B 2018-10-03 10:11:59 17 gannolo 1 1.062 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 24 26 Female Right Morning A 2019-01-10 10:07:25 33 gannolo 1 1.2031 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 25 25 Female Right Morning B 2019-01-10 13:55:25 5 gannolo 1 0.9959 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 21 20 Female Right Morning B 2018-12-06 13:42:59 22 gannolo 1 1.0501 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 6 9 23 Male Right Morning B 2018-10-30 13:58:50 65 gannolo 1 0.9306 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 25 25 Female Right Morning B 2019-01-10 13:55:25 56 gannolo 1 1.0081 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 9 23 Male Right Morning B 2018-10-30 13:58:50 59 gannolo 1 0.8846 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 21 20 Female Right Morning B 2018-12-06 13:42:59 21 gannolo 1 1.0994 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 4 5 23 Male Right Morning B 2018-10-03 10:11:59 49 gannolo 1 0.9792 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 9 23 Male Right Morning B 2018-10-30 13:58:50 74 gannolo 1 0.9087 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 2 25 25 Female Right Morning B 2019-01-10 13:55:25 58 gannolo 1 0.9964 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 25 gannolo 1 0.896 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 6 25 25 Female Right Morning B 2019-01-10 13:55:25 51 gannolo 1 0.9441 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 15 29 Female Right Morning B 2018-11-13 10:09:53 15 gannolo 1 1.0964 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 1 15 29 Female Right Morning B 2018-11-13 10:09:53 47 gannolo 1 1.0857 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 19 28 Female Right Morning B 2018-12-03 10:03:01 21 gannolo 1 1.0825 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 5 21 20 Female Right Morning B 2018-12-06 13:42:59 64 gannolo 1 1.0055 in
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 6 5 23 Male Right Morning B 2018-10-03 10:11:59 54 gannolo 1 1.0039 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 15 29 Female Right Morning B 2018-11-13 10:09:53 9 garsupio 1 1.1822 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 1 25 25 Female Right Morning B 2019-01-10 13:55:25 39 garsupio 1 1.2399 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 2 25 25 Female Right Morning B 2019-01-10 13:55:25 10 garsupio 1 0.9792 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 1 5 23 Male Right Morning B 2018-10-03 10:11:59 42 garsupio 1 1.9677 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 5 13 25 Male Right Morning B 2018-11-07 14:04:14 6 garsupio 1 1.0181 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 1 21 20 Female Right Morning B 2018-12-06 13:42:59 17 garsupio 1 1.1633 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 1 21 20 Female Right Morning B 2018-12-06 13:42:59 50 garsupio 1 1.086 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 4 25 25 Female Right Morning B 2019-01-10 13:55:25 54 garsupio 1 0.9708 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 2 5 23 Male Right Morning B 2018-10-03 10:11:59 57 garsupio 1 1.5366 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 31 garsupio 1 1.0798 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 3 9 23 Male Right Morning B 2018-10-30 13:58:50 50 garsupio 1 0.9841 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 5 23 Male Right Morning B 2018-10-03 10:11:59 4 garsupio 1 1.0914 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 4 25 25 Female Right Morning B 2019-01-10 13:55:25 8 garsupio 1 0.9202 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 1 13 25 Male Right Morning B 2018-11-07 14:04:14 52 garsupio 1 1.455 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 3 21 20 Female Right Morning B 2018-12-06 13:42:59 62 garsupio 1 0.7676 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 5 25 25 Female Right Morning B 2019-01-10 13:55:25 44 garsupio 1 0.9399 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 3 25 25 Female Right Morning B 2019-01-10 13:55:25 43 garsupio 1 1.0387 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 1 9 23 Male Right Morning B 2018-10-30 13:58:50 48 garsupio 1 1.1352 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 2 19 28 Female Right Morning B 2018-12-03 10:03:01 19 garsupio 1 1.3993 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 5 5 23 Male Right Morning B 2018-10-03 10:11:59 7 garsupio 1 1.2176 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 2 15 29 Female Right Morning B 2018-11-13 10:09:53 68 garsupio 1 1.2769 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 4 24 26 Female Right Morning A 2019-01-10 10:07:25 75 garsupio 1 1.0581 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 21 20 Female Right Morning B 2018-12-06 13:42:59 48 garsupio 1 1.1235 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 1 13 25 Male Right Morning B 2018-11-07 14:04:14 74 garsupio 1 1.3046 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 22 garsupio 1 1.0884 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 13 25 Male Right Morning B 2018-11-07 14:04:14 72 garsupio 1 1.05 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 5 23 Male Right Morning B 2018-10-03 10:11:59 61 garsupio 1 0.9909 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 13 25 Male Right Morning B 2018-11-07 14:04:14 65 garsupio 1 1.1961 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 4 21 20 Female Right Morning B 2018-12-06 13:42:59 42 garsupio 1 0.908 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 2 19 28 Female Right Morning B 2018-12-03 10:03:01 29 garsupio 1 1.3002 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 5 24 26 Female Right Morning A 2019-01-10 10:07:25 73 garsupio 1 1.0986 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 4 24 26 Female Right Morning A 2019-01-10 10:07:25 23 garsupio 1 1.3416 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 5 15 29 Female Right Morning B 2018-11-13 10:09:53 43 garsupio 1 1.0906 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 15 29 Female Right Morning B 2018-11-13 10:09:53 11 garsupio 1 1.0687 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 1 19 28 Female Right Morning B 2018-12-03 10:03:01 61 garsupio 1 1.2885 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 3 13 25 Male Right Morning B 2018-11-07 14:04:14 9 garsupio 1 1.2278 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 2 9 23 Male Right Morning B 2018-10-30 13:58:50 64 garsupio 1 1.2303 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 15 29 Female Right Morning B 2018-11-13 10:09:53 2 garsupio 1 1.1463 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 3 15 29 Female Right Morning B 2018-11-13 10:09:53 56 garsupio 1 1.0183 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 64 garsupio 1 1.0467 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 4 9 23 Male Right Morning B 2018-10-30 13:58:50 64 garsupio 1 1.3635 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 2 13 25 Male Right Morning B 2018-11-07 14:04:14 24 garsupio 1 1.1841 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 5 21 20 Female Right Morning B 2018-12-06 13:42:59 9 garsupio 1 0.95 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 5 13 25 Male Right Morning B 2018-11-07 14:04:14 2 garsupio 1 1.0559 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 6 25 25 Female Right Morning B 2019-01-10 13:55:25 66 garsupio 1 0.8973 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 4 25 25 Female Right Morning B 2019-01-10 13:55:25 3 garsupio 1 0.913 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 4 19 28 Female Right Morning B 2018-12-03 10:03:01 43 garsupio 1 1.0572 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 2 15 29 Female Right Morning B 2018-11-13 10:09:53 53 garsupio 1 1.3657 in
garsupio 21020 B marsupio 1 2.954351224 8 6.77 2.55 1 6.73 2.75 1 8 initial 1 yes 5 19 28 Female Right Morning B 2018-12-03 10:03:01 18 garsupio 1 1.0748 in
